user_id,country,source,platform,device_family,event_1,event_2,revenue
830dcb44,fr,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
3e8a692b,fr,Non-Organic,Android,Acer Iconia,0,0,0.0
ddfb8dfb,fr,Non-Organic,Android,xiaomi Xiaomi Redmi Note 8T,0,0,0.0
3c64d770,fr,Non-Organic,Android,samsung samsung SM-T500,82,0,0.275343
35d04356,fr,Non-Organic,Android,HUAWEI HUAWEI AGS2-W09,0,0,0.0
fef15f11,fr,,Android,Samsung Galaxy Tab,66,3,0.227301
1cb32958,fr,Organic,Android,samsung samsung SM-N9750,316,9,1.147769
a382f175,fr,Organic,android,Samsung Galaxy Tab,217,0,0.707097
5a9aeab6,fr,Organic,Android,Samsung Galaxy Phone,538,0,1.691341
4fdf4ed2,fr,Organic,Android,Samsung Galaxy Phone,66,1,0.208651
f58f37a5,fr,Organic,Android,Samsung Galaxy Phone,77,12,0.299965
59fca2e6,fr,,Android,Samsung Galaxy Tab,186,0,0.571907
0d37a834,fr,Non-Organic,Android,Huawei Phone,23,0,0.072756
443e26c5,fr,Non-Organic,Android,Samsung Galaxy Tab,77,0,0.240684
d3920433,fr,Non-Organic,android,Lenovo LENOVO Lenovo TB-X505F,19,0,0.048593
fba8cc90,ar,,iOS,Apple iPhone,0,0,0.0
adc06138,fr,Organic,Android,Huawei Phone,285,0,0.641449
b913b341,fr,Organic,Android,samsung samsung SM-N9700,8,1,0.029389
7099ccda,fr,Organic,Android,Xiaomi Phone,184,0,0.471223
d2463403,fr,,Android,Samsung Galaxy Phone,634,201,2.492194
a0f6117a,es,Organic,iOS,Apple iPhone,63,16,0.214179
4918fece,es,Organic,iOS,Apple iPhone,5,0,0.015247
dbbfe58c,es,Organic,iOS,Apple iPhone,159,0,0.442564
de927f7a,es,Organic,iOS,Apple iPhone,86,8,0.260608
87e405b5,es,Non-Organic,iOS,Apple iPhone,139,0,0.465705
706102f4,es,Organic,iOS,Apple iPhone,27,0,0.083277
68bf0752,us,Organic,Android,samsung samsung SM-A505U1,175,1,2.868123
3013d3c7,es,Organic,iOS,Apple iPhone,0,0,0.0
6d270937,de,Organic,iOS,Apple iPhone,67,4,0.515114
ce4aaaec,pt,Organic,Android,WIKO WIKO U PULSE LITE,0,0,0.0
8922f5ed,es,Organic,iOS,Apple iPhone,46,0,0.136276
76d2f898,es,Non-Organic,iOS,Apple iPhone,0,1,0.002219
35985aeb,mx,Organic,iOS,Apple iPhone,1,0,0.002783
d4fbe0fe,es,Organic,iOS,Apple iPad,0,0,0.0
db374807,es,Organic,iOS,Apple iPhone,0,0,0.0
86c14907,es,Organic,iOS,Apple iPhone,133,2,0.375416
989ddba9,es,Organic,iOS,Apple iPhone,0,0,0.0
ed621aa5,es,Organic,iOS,Apple iPad,0,0,0.0
c6ece587,es,,iOS,Apple iPhone,0,0,0.0
79a10c87,es,Organic,iOS,"Apple iPad11,6",165,0,0.488054
a66b42bb,es,Organic,iOS,Apple iPhone,0,1,0.002423
1faac941,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
09b61223,es,Organic,iOS,"Apple iPad7,11",13,1,0.041058
e85efa44,es,Organic,iOS,"Apple iPad7,12",0,0,0.0
8552ea1c,es,Organic,iOS,Apple iPhone,0,0,0.0
3cdbe431,es,Organic,iOS,Apple iPhone,2,0,0.005595
84bd654a,es,Organic,iOS,Apple iPhone,0,0,0.0
024c3170,es,,iOS,Apple iPhone,0,0,0.0
c750da9a,es,Non-Organic,iOS,Apple iPhone,36,4,0.099861
4d55af29,es,Organic,iOS,Apple iPhone,282,2,0.784367
42990013,es,Organic,iOS,Apple iPad,0,0,0.0
7edd3ce4,es,,iOS,Apple iPhone,77,19,0.246585
7f041094,es,Organic,ios,Apple iPhone,6,2,0.021915
226ca126,es,Non-Organic,iOS,Apple iPhone,155,1,0.434241
4cf596d0,es,Organic,iOS,Apple iPhone,48,5,0.14468
47b7d4ba,es,Organic,ios,Apple iPhone,8,0,0.024794
9a54c921,es,Organic,iOS,Apple iPhone,73,2,0.234802
18079f53,es,Organic,iOS,Apple iPhone,37,0,0.091783
cf6f1a04,es,Organic,iOS,Apple iPhone,107,1,0.29091
37c32644,es,Non-Organic,iOS,Apple iPhone,286,1,0.860151
4212b430,es,Organic,iOS,Apple iPhone,278,0,0.904959
25700fea,es,Organic,iOS,Apple iPhone,78,1,0.20721
35e3b898,es,Organic,iOS,Apple iPhone,14,0,0.042704
a04dc26a,es,Organic,iOS,Apple iPhone,41,0,0.103782
e9adb17a,es,Organic,iOS,Apple iPhone,4,0,0.01065
272ac60c,es,Organic,iOS,Apple iPad,18,7,0.063556
be624b62,es,Organic,iOS,Apple iPhone,12,1,0.036836
22951e71,es,Organic,iOS,Apple iPhone,99,32,0.33921
40ebfdb0,es,Organic,iOS,Apple iPhone,0,0,0.0
98c20275,es,Organic,iOS,Apple iPhone,52,3,0.151324
fe4db7a6,es,Organic,iOS,Apple iPhone,12,75,0.190712
1a44231b,es,Organic,iOS,Apple iPhone,362,11,0.989471
8d3b171e,it,,Android,Xiaomi Xiaomi Mi MIX 2,2,2,0.008392
88e5ae7c,us,Organic,iOS,Apple iPhone,31,0,0.478913
d1584d46,es,,iOS,Apple iPhone,7,0,0.016874
9d71f181,es,Organic,iOS,Apple iPhone,4,3,0.01778
95269de0,es,Non-Organic,iOS,Apple iPhone,241,31,0.649367
cf15a338,es,Organic,iOS,Apple iPad,0,0,0.0
008fd485,es,Organic,iOS,Apple iPad,252,21,0.817702
b306a0c3,es,Organic,iOS,Apple iPhone,281,62,0.893729
5f81245b,es,Organic,iOS,Apple iPhone,462,146,1.801414
f8f2eba2,es,Organic,iOS,Apple iPhone,340,2,0.814814
ad44f39a,es,Organic,iOS,Apple iPad,24,0,0.068382
01f44471,es,Non-Organic,iOS,Apple iPhone,96,0,0.249952
1a13ea12,es,Organic,iOS,"Apple iPad11,6",5,0,0.011383
9dfcc548,es,Organic,iOS,Apple iPhone,0,0,0.0
64b0d210,es,Organic,iOS,Apple iPad,12,4,0.039512
a10e854c,es,Organic,iOS,Apple iPhone,4,4,0.018308
222a6103,es,Organic,iOS,Apple iPhone,1,0,0.002659
7c4db906,es,Organic,iOS,Apple iPhone,38,0,0.11934
71ff9b4a,es,Non-Organic,Android,Xiaomi Phone,5,0,0.01044
31a5ecff,es,Organic,Android,samsung samsung SM-A217F,10,0,0.020022
c0932939,es,Organic,Android,samsung samsung SM-A217F,12,0,0.025542
1beb9a2f,es,Organic,iOS,Apple iPhone,11,42,0.118601
142221e1,es,Organic,ios,Apple iPad,20,0,0.056329
e48d949b,es,Organic,iOS,Apple iPhone,45,0,0.130273
ea600610,es,Organic,iOS,Apple iPhone,90,0,0.241249
4311f093,es,Organic,iOS,Apple iPhone,328,8,0.957773
6f8db4ea,es,Organic,iOS,Apple iPhone,64,0,0.188365
b0a18b46,fr,Non-Organic,Android,Samsung Galaxy Phone,1,0,0.0031
91bbaa40,es,Organic,ios,Apple iPad,0,0,0.0
e7cef170,es,Organic,iOS,Apple iPhone,9,0,0.027186
1f423b47,es,Organic,iOS,Apple iPhone,42,2,0.115013
aeb43ec9,es,Organic,iOS,Apple iPhone,0,0,0.0
7e0f3bd9,es,Organic,iOS,Apple iPad,12,1,0.034162
ba68ae35,es,Organic,iOS,Apple iPhone,3,0,0.007004
989ffc7a,es,Organic,iOS,Apple iPhone,6,3,0.023034
47e8f30c,fr,Organic,iOS,Apple iPhone,24,0,0.100091
b3359b5f,fr,Organic,iOS,Apple iPhone,175,0,0.750755
db115501,fr,Organic,iOS,Apple iPhone,8,0,0.027903
13247e95,fr,Organic,iOS,Apple iPhone,91,18,0.442455
9d8769f8,es,Organic,Android,Redmi Xiaomi Redmi Note 9S,121,2,0.138801
96d673f1,es,,Android,Xiaomi Phone,1,0,0.002432
9be70b21,es,Non-Organic,Android,Samsung Galaxy Phone,7,3,0.021435
2aced1dd,ca,Organic,Android,Samsung Galaxy Phone,72,0,0.386998
930eee51,mx,Organic,iOS,Apple iPhone,98,0,0.392734
8543807e,mx,Organic,iOS,Apple iPhone,171,2,0.567226
1e785802,mx,Organic,iOS,Apple iPhone,7,0,0.024515
28f433a0,mx,Organic,iOS,Apple iPad,85,20,0.358653
79b1628d,mx,Organic,Android,LG Phone,332,5,0.677932
53e10488,mx,Organic,Android,POCO Xiaomi M2007J20CG,98,21,0.195665
95632a20,mx,Organic,Android,samsung samsung SM-A207M,39,1,0.07857
8579da6a,mx,Organic,Android,Huawei Phone,150,0,0.223681
87020460,de,Organic,Android,HUAWEI HUAWEI ELS-NX9,0,0,0.0
011d5f0d,fr,,android,samsung samsung SM-G996B,1,0,0.003108
0615f23e,fr,,Android,Samsung Galaxy Phone,0,0,0.0
82594b60,fr,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
045c04f8,fr,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
210064f9,fr,Organic,Android,Samsung Galaxy Tab,2,0,0.006166
76f68850,us,Non-Organic,Android,Samsung Galaxy Note,8,0,0.027917
1def3f9d,fr,Non-Organic,Android,Samsung Galaxy Phone,8,0,0.025621
f2ee5782,fr,Organic,iOS,Apple iPhone,0,0,0.0
2bb64328,fr,Non-Organic,iOS,Apple iPhone,46,0,0.189109
719f1920,fr,Organic,iOS,Apple iPhone,99,11,0.467537
9db77dd5,fr,Organic,iOS,Apple iPad,142,0,0.673238
b7526bb8,ar,Organic,iOS,Apple iPhone,9,2,0.018088
06052d95,au,Organic,iOS,Apple iPad,5,0,0.044189
7d7aeed7,gb,Organic,iOS,Apple iPhone,30,0,0.1507
366e541d,es,Organic,Android,Lenovo LENOVO Lenovo TB-X505F,0,0,0.0
3d01c25c,es,Organic,Android,OPPO OPPO CPH2127,0,0,0.0
05bb0f78,es,Non-Organic,Android,Xiaomi Phone,0,0,0.0
c30fc00c,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
3e5b0434,es,Organic,Android,samsung samsung SM-T500,0,0,0.0
f4759c6f,es,Organic,Android,Xiaomi Phone,0,0,0.0
2a48fa60,es,,Android,Xiaomi Phone,0,0,0.0
e3cc2b08,es,Organic,Android,lge LGE LM-X420,0,0,0.0
e2fd0bc4,es,Organic,Android,Xiaomi Xiaomi MI 9,0,1,0.001745
a3cf72f9,es,,Android,Huawei Phone,0,0,0.0
c5d38383,es,Non-Organic,Android,WIKO WIKO WIM Lite,0,2,0.002496
92388c96,es,Non-Organic,Android,Xiaomi Phone,0,0,0.0
4d32ab71,es,Non-Organic,Android,lge LGE LM-X430,0,0,0.0
2cf51ae2,es,Organic,Android,Redmi Xiaomi Redmi Note 9 Pro,0,0,0.0
81b6a233,es,Organic,Android,Xiaomi Phone,0,0,0.0
e8c98d05,es,,Android,Xiaomi Phone,0,0,0.0
c5427279,es,Non-Organic,Android,Xiaomi Phone,0,0,0.0
6e3cf1db,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
d3a5e2a8,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
f5e03b77,es,Organic,Android,Huawei Phone,0,0,0.0
377dcd7c,es,Non-Organic,Android,Samsung Galaxy Phone,14,2,0.034611
664c4fd8,es,,Android,Samsung Galaxy Tab,5,1,0.012474
7583029b,es,Organic,Android,HUAWEI HUAWEI BAH2-L09,0,0,0.0
188c4af3,fr,Organic,Android,Samsung Galaxy Tab,0,0,0.0
79681742,fr,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
aab0c512,fr,Non-Organic,Android,samsung samsung SM-J610FN,1,0,0.003171
0adc48d4,fr,Organic,Android,Huawei Phone,0,0,0.0
10c7c715,fr,Non-Organic,Android,Samsung Galaxy Tab,19,0,0.06704
d1721c11,fr,Non-Organic,Android,samsung samsung SM-A415F,0,0,0.0
09bc840d,fr,Organic,Android,Samsung Galaxy Phone,0,0,0.0
abc87926,fr,Non-Organic,Android,Samsung Galaxy Tab,0,0,0.0
46c1f281,fr,,Android,samsung samsung SM-A426B,2,0,0.006845
342912ab,fr,Organic,Android,samsung samsung SM-A426B,268,0,0.855699
00e2e496,fr,Non-Organic,Android,Samsung Galaxy Tab,200,18,0.608202
33f0d6ac,fr,,Android,samsung samsung SM-T505,0,0,0.0
79d2bfa8,fr,Non-Organic,Android,Huawei Phone,0,0,0.0
8352c242,fr,Non-Organic,Android,HUAWEI HUAWEI YAL-L21,8,0,0.02172
0bbfa1f4,fr,Non-Organic,Android,Samsung Galaxy Tab,0,2,0.005148
5cfd5223,fr,Non-Organic,Android,FiGi FiGi Note_1_Pro,40,1,0.107157
d8154319,fr,Non-Organic,Android,samsung samsung SM-T290,0,0,0.0
acccb31b,fr,Non-Organic,Android,HUAWEI HUAWEI BAH-W09,160,0,0.521801
f13a6a1a,fr,Non-Organic,Android,OnePlus OnePlus AC2003,76,1,0.166794
d58736ee,fr,Organic,Android,HONOR HUAWEI BKL-L09,511,16,1.177042
5ad67ff9,fr,Non-Organic,Android,Samsung Galaxy Phone,37,3,0.133157
3c8c6d1f,fr,Organic,android,samsung samsung SM-T500,132,0,0.381204
caf9720c,fr,Non-Organic,Android,Samsung Galaxy Phone,11,0,0.038006
00c9a3c6,fr,Non-Organic,Android,HUAWEI HUAWEI POT-LX1A,1,0,0.003175
196d75c5,fr,Non-Organic,Android,Samsung Galaxy Phone,5,0,0.015869
f290b5d6,fr,Organic,android,Huawei Phone,21,5,0.074115
06982bea,fr,Organic,Android,Samsung Galaxy Phone,1720,0,5.554697
27a4cff4,es,Organic,iOS,Apple iPhone,13,2,0.04144
3db571e8,es,Organic,iOS,Apple iPhone,120,5,0.325951
4fb94073,es,Organic,iOS,Apple iPad,24,0,0.06514
ea76ca87,es,Organic,iOS,Apple iPhone,363,80,1.234479
94a8ab78,es,Non-Organic,iOS,Apple iPad,87,10,0.286181
24597484,es,Organic,iOS,Apple iPhone,12,2,0.035903
f8159a1b,es,Organic,iOS,Apple iPhone,114,14,363196.020675
a856452e,es,Organic,iOS,Apple iPhone,0,31,0.066814
6a28275c,us,Organic,Android,Google Phone,27,0,0.285425
3e820dc6,pe,,Android,HUAWEI HUAWEI JKM-LX3,105,2,0.14516
394909b0,es,Organic,iOS,Apple iPhone,13,2,0.043335
6d02f724,es,Non-Organic,iOS,Apple iPhone,468,10,1.195885
7a52d144,es,Organic,iOS,Apple iPhone,53,1,0.137502
d5d83db7,es,Organic,iOS,Apple iPhone,2,0,0.004718
944c5e38,es,Organic,iOS,Apple iPad,0,0,0.0
9e3fae6a,es,Organic,iOS,Apple iPhone,143,0,0.426985
95cb276a,es,Organic,iOS,"Apple iPad7,11",3,2,0.013054
f6ef9119,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
0aa409df,es,Non-Organic,iOS,Apple iPhone,459,13,1.378582
6dd58a15,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
2a957f24,es,Organic,iOS,Apple iPhone,75,3,0.201
089ff7ba,es,Non-Organic,iOS,Apple iPhone,107,10,0.297318
8c3919e4,es,,ios,Apple iPhone,5,0,0.013428
2bf5677a,es,Organic,iOS,Apple iPhone,0,5,0.010734
36a3fd22,es,Organic,iOS,Apple iPhone,3,0,0.008282
e291bba9,es,Non-Organic,iOS,Apple iPhone,54,8,0.156727
ce502f64,es,Organic,iOS,Apple iPhone,1,0,0.002804
59215707,es,Organic,ios,"Apple iPad11,6",16,3,0.052364
4f2eb6fe,es,Organic,iOS,Apple iPhone,170,18,0.462335
4800c0fb,es,Organic,iOS,Apple iPhone,296,36,0.902332
c1072287,es,Organic,iOS,Apple iPhone,259,36,0.869986
73a57681,es,Organic,iOS,Apple iPhone,1,0,0.002523
bff93582,es,Organic,iOS,Apple iPhone,89,12,0.229488
55bc11f0,es,Organic,iOS,Apple iPhone,11,0,0.031575
57142b23,es,Organic,iOS,Apple iPhone,40,2,0.126317
8ac043ea,es,Non-Organic,iOS,Apple iPhone,113,2,0.336242
ac1a5b25,es,Organic,iOS,Apple iPhone,136,0,0.380525
f4602e15,es,Organic,iOS,Apple iPhone,17,0,0.042997
19196501,es,Organic,iOS,Apple iPad,68,5,0.202335
8714b413,es,Organic,iOS,"Apple iPad7,11",83,0,0.233285
0aad4377,es,Organic,iOS,Apple iPhone,16,0,0.046572
aa58ac7f,es,Organic,iOS,Apple iPhone,169,0,0.471026
3ae8d270,es,Organic,iOS,Apple iPhone,0,0,0.0
b05178fd,es,Non-Organic,iOS,Apple iPhone,366,36,1.092197
7da34e4e,es,,iOS,Apple iPhone,0,0,0.0
51eef23b,it,Organic,Android,WIKO WIKO W-V850-EEA,0,0,0.0
9d9e84dc,it,Organic,Android,Samsung Galaxy Phone,157,0,0.382874
fb4e565f,us,Organic,Android,samsung samsung SM-N976V,93,5,1.222399
72a31cb4,ar,Organic,Android,samsung samsung SM-A107M,156,0,0.15613
bfabe5a4,ar,Organic,Android,motorola motorola moto e(6) plus,43,0,0.041437
9c300cd6,re,,Android,POCO Xiaomi M2007J20CG,0,0,0.0
94f9bd5b,au,Organic,iOS,Apple iPhone,0,0,0.0
ab7711d5,fr,Organic,iOS,Apple iPhone,26,0,0.09908
051259fa,fr,Organic,iOS,Apple iPhone,0,0,0.0
32460bf3,fr,Organic,iOS,Apple iPhone,50,0,0.206087
eaab38ff,fr,,iOS,Apple iPhone,0,0,0.0
c03ef280,fr,,iOS,Apple iPhone,1,1,0.007795
d097a689,fr,Organic,iOS,Apple iPhone,4,0,0.017622
2a7459f8,fr,Organic,iOS,Apple iPhone,0,0,0.0
6a260bb7,es,Non-Organic,iOS,Apple iPhone,472,3,1.416017
8a1c49a5,es,Non-Organic,iOS,Apple iPhone,0,0,0.0
0b9d6979,es,Organic,iOS,Apple iPhone,37,0,0.10551
ae8588f1,es,,iOS,Apple iPhone,101,10,0.312067
bfa233d6,es,,iOS,Apple iPhone,159,6,0.464181
c0cd2fc9,es,Organic,iOS,"Apple iPad11,6",64,0,0.212793
13e8ee38,es,Organic,iOS,Apple iPhone,87,0,0.254939
19007644,es,Organic,iOS,Apple iPhone,30,2,0.088491
b1aaf9b4,es,Organic,iOS,Apple iPhone,64,2,0.18388
43769298,es,Organic,iOS,Apple iPhone,8,0,0.021877
39a74508,es,Organic,Android,Oppo Phone,4,0,0.003792
83d032e3,es,,android,samsung samsung SM-G998B,68,3,0.13796
a7057e0a,fr,Organic,Android,Xiaomi Xiaomi MI 9,0,0,0.0
2edc613b,fr,Non-Organic,Android,samsung samsung SM-T500,0,0,0.0
82b55778,es,Organic,iOS,Apple iPad,0,0,0.0
2a781f22,es,Organic,iOS,Apple iPhone,73,0,0.212965
08f9d997,es,Organic,iOS,Apple iPhone,29,4,0.092271
a0b27f28,ar,,Android,Samsung Galaxy Phone,13,11,0.023505
1e371d9a,ar,Organic,Android,samsung samsung SM-A305G,181,0,0.17782
56bc34af,fr,Organic,iOS,Apple iPad,20,0,0.084073
9291a6fc,fr,Organic,iOS,Apple iPhone,0,0,0.0
88403a94,fr,Non-Organic,iOS,Apple iPad,0,0,0.0
d047aade,fr,Non-Organic,iOS,Apple iPhone,2,0,9772.363818
d97fe36c,fr,Organic,iOS,Apple iPad,0,0,0.0
416855e6,fr,Non-Organic,iOS,Apple iPhone,11,0,0.041803
7dbdfb9b,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
241eca54,es,Non-Organic,Android,Xiaomi Phone,0,0,0.0
d17c2316,es,,Android,OPPO OPPO CPH2021,14,3,0.016207
4798dfd2,es,,Android,Xiaomi Phone,114,0,0.194812
95720fba,es,Non-Organic,Android,Samsung Galaxy Phone,7,0,0.012365
b36a65e0,es,Organic,Android,Redmi Xiaomi M2006C3MG,12,2,0.013606
caf664a0,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
5d00292d,es,Non-Organic,Android,Xiaomi Xiaomi Redmi 8,0,0,0.0
8b7026ef,es,,Android,Huawei Phone,0,0,0.0
13dc1886,es,Organic,Android,HUAWEI HUAWEI AGS2-L09,0,0,0.0
31fcf275,es,Organic,Android,Redmi Xiaomi Redmi Note 9S,0,0,0.0
454a5785,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
80ec67ae,es,Organic,Android,Lenovo Tablet,0,0,0.0
c5b42f78,es,Organic,android,samsung samsung SM-N770F,5,2,0.01325
b4618dba,es,Organic,Android,Huawei Phone,74,8,0.171431
244fb688,es,Organic,Android,realme realme RMX1931,8,0,0.013386
0be5e04d,es,Non-Organic,Android,Xiaomi Xiaomi M2007J17G,0,1,0.001193
6c3048c9,es,Organic,android,Samsung Galaxy Phone,0,0,0.0
9268e67e,es,Organic,Android,HUAWEI HUAWEI SCM-W09,0,0,0.0
aa75a6b4,es,Organic,Android,OPPO OPPO CPH1951,24,2,0.026032
c4e36e3d,es,Non-Organic,Android,Samsung Galaxy Tab,866,29,1.783269
6dfd5a96,es,Organic,android,Samsung Galaxy Phone,0,0,0.0
e18b0156,es,Non-Organic,Android,OPPO OPPO CPH1931,2,0,0.001691
0552b128,es,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
8668089a,es,Non-Organic,Android,OPPO OPPO CPH2065,41,0,0.042136
603af173,es,Organic,Android,Samsung Galaxy Phone,0,0,0.0
d095f423,es,Organic,Android,Samsung Galaxy Phone,17,2,0.038647
516206f0,es,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
0e89fccd,es,Non-Organic,Android,HONOR HUAWEI LLD-L31,0,0,0.0
1c3a48c0,es,Non-Organic,Android,lge LGE LM-X430,0,0,0.0
2b75922d,es,Non-Organic,android,Samsung Galaxy Tab,0,0,0.0
cb1a6439,es,Organic,Android,Huawei Phone,5,1,0.010789
520769ae,es,Organic,Android,OPPO OPPO CPH1931,83,2,0.088149
b410f5e1,es,Organic,Android,samsung samsung SM-A217F,0,2,0.002759
a8edc269,es,Organic,Android,Google Phone,3,0,0.004681
cd0f709c,es,Organic,Android,HUAWEI HUAWEI BAH3-W09,0,0,0.0
f80535db,es,Organic,Android,Huawei Phone,24,0,0.04928
46d332ce,es,Organic,Android,Huawei Phone,247,1,0.52619
7daa7382,es,Non-Organic,Android,lge LGE LM-K510,83,1,0.139183
89df3ce0,es,Organic,Android,Samsung Galaxy Phone,34,2,0.070988
18758e3c,es,Organic,Android,Xiaomi Phone,0,0,0.0
4a8bed18,es,,Android,Huawei Phone,19,0,0.033623
19c8a851,es,Non-Organic,Android,Xiaomi Phone,129,7,0.231973
37a7bc15,es,Organic,Android,samsung samsung SM-G996B,0,0,0.0
a2719018,es,,Android,HUAWEI HUAWEI YAL-L21,157,1,0.295899
fac78505,es,,Android,Xiaomi Phone,164,4,0.29577
b3b75129,es,Organic,Android,Samsung Galaxy Phone,3,0,0.006704
7e879626,es,Organic,Android,HUAWEI HUAWEI BAH2-L09,63,6,0.101521
ee289825,es,Non-Organic,Android,samsung samsung SM-P610,28,0,0.069769
93c4b714,es,Organic,Android,Samsung Galaxy Phone,73,0,0.167993
64b11558,es,Organic,Android,lge LGE LM-X210,84,0,0.124543
495606b1,es,Organic,Android,Samsung Galaxy Tab,333,8,0.657872
3de4e6e1,es,Organic,iOS,Apple iPad,51,2,0.15509
9b1bdca2,es,Organic,iOS,Apple iPad,118,15,0.359
f094ea66,es,Organic,iOS,Apple iPhone,27,0,0.085019
d5e0641a,es,Organic,iOS,Apple iPad,21,0,0.05981
396cc708,es,Organic,iOS,Apple iPhone,2,0,0.005377
564aced2,es,Organic,iOS,Apple iPhone,106,27,0.366111
15b8de59,es,Organic,iOS,Apple iPhone,195,0,0.604874
66ce0149,es,Organic,iOS,Apple iPhone,364,306,1.699371
672a793d,sv,Organic,Android,M4TEL M4TEL M4 SS4458-R,14,1,0.006942
caec8ef8,br,Organic,iOS,Apple iPhone,0,0,0.0
0d58151e,fr,Non-Organic,iOS,Apple iPhone,0,0,0.0
e4a64d93,fr,Organic,iOS,Apple iPhone,0,0,0.0
515d7426,mx,Organic,iOS,Apple iPad,0,0,0.0
52dac193,mx,Organic,iOS,Apple iPhone,0,1,0.002159
d4ceb147,mx,Organic,Android,Samsung Galaxy Note,0,0,0.0
4265579f,mx,Organic,Android,Samsung Galaxy Phone,85,1,0.156771
6d24c937,mx,Organic,Android,Samsung Galaxy Note,28,0,0.049739
6f0b09d7,es,Organic,iOS,Apple iPhone,0,0,0.0
f72ca6f0,es,Organic,iOS,Apple iPad,0,0,0.0
38be5c6b,es,Organic,iOS,Apple iPad,0,0,0.0
4021487a,es,Organic,iOS,Apple iPad,0,0,0.0
f3307d5e,es,Organic,iOS,Apple iPhone,0,0,0.0
b831532f,es,Organic,iOS,Apple iPhone,7,0,0.017991
5e1b4c53,es,Non-Organic,iOS,Apple iPhone,0,1,0.001688
96ce3431,es,Non-Organic,iOS,Apple iPhone,63,5,0.186796
2a227071,es,Organic,iOS,Apple iPhone,0,0,0.0
210322e7,fr,Non-Organic,iOS,Apple iPhone,0,0,0.0
954ca0f0,fr,Organic,iOS,Apple iPad,0,0,0.0
fb402d48,mx,Organic,iOS,Apple iPhone,0,0,0.0
bfdc975b,ca,Organic,iOS,Apple iPhone,6,0,0.033706
d1428570,us,Organic,iOS,Apple iPhone,0,1,0.012533
64bedd53,us,Organic,iOS,Apple iPad,0,0,0.0
37e0ae96,uy,,iOS,Apple iPhone,0,0,0.0
fd0b9c3f,es,Organic,Android,Xiaomi Phone,79,8,0.143935
935d5aa7,es,Non-Organic,Android,Huawei Phone,95,24,0.215731
fa909c3a,pe,Organic,Android,samsung samsung SM-A307GT,0,0,0.0
9f3bd015,es,Organic,iOS,Apple iPhone,8,0,0.022846
22a537ee,es,Organic,iOS,Apple iPhone,0,0,0.0
7e913ee1,es,Organic,iOS,Apple iPhone,0,0,0.0
187bfd6e,es,Organic,iOS,Apple iPhone,17,0,0.049471
403d39bc,es,Organic,iOS,Apple iPhone,2,2,0.010833
57bf9f95,es,Organic,iOS,Apple iPad,0,3,0.007617
6197b456,es,Organic,iOS,Apple iPhone,0,2,0.004935
64da3d74,es,Organic,iOS,Apple iPhone,0,0,0.0
955a77cf,es,Organic,iOS,Apple iPhone,0,0,0.0
2ace6b5a,es,Organic,iOS,Apple iPhone,0,0,0.0
39fb824c,es,Organic,iOS,Apple iPad,26,4,0.085905
3de222a9,es,Organic,iOS,Apple iPhone,5,0,0.015256
5d6bdd8d,es,Organic,iOS,Apple iPhone,6,0,0.016423
7f0b92b6,es,Organic,iOS,Apple iPhone,2,0,0.005433
451e1347,es,Organic,iOS,Apple iPhone,4,1,0.012759
806df109,es,Organic,iOS,Apple iPhone,122,7,0.34405
35f3351c,es,Organic,iOS,Apple iPhone,5,0,0.014343
8cc34a0f,es,Organic,iOS,Apple iPad,0,0,0.0
d999da4f,es,Organic,iOS,Apple iPhone,0,0,0.0
69d0fd7b,es,,iOS,Apple iPad,15,0,0.045139
edd13f1f,es,Organic,iOS,Apple iPhone,7,4,0.028825
fb931d96,es,Organic,iOS,Apple iPhone,4,0,0.012601
2cf00672,es,Organic,iOS,Apple iPad,18,1,0.051067
b6a723ac,es,,iOS,Apple iPhone,1,0,0.002775
43418ce8,fr,Non-Organic,Android,Samsung Galaxy Phone,0,0,0.0
86fbaa72,fr,Organic,Android,OPPO OPPO CPH1907,0,5,0.007073
1d60b387,fr,Non-Organic,Android,HUAWEI HUAWEI DUB-LX1,0,0,0.0
e518e72b,fr,Non-Organic,Android,Huawei Phone,0,0,0.0
8eff7ee8,fr,Non-Organic,Android,Huawei Phone,2,1,0.009288
904d1367,fr,,Android,Samsung Galaxy Tab,0,0,0.0
8d214cb9,fr,Non-Organic,Android,Samsung Galaxy Tab,3,0,0.009023
f707c90a,fr,Non-Organic,android,Samsung Galaxy Phone,2,0,0.006267
af995c6f,es,Organic,iOS,Apple iPhone,7,2,0.026852
7b98e0fc,nl,Organic,iOS,Apple iPhone,0,0,0.0
